Year,Plot,Subplot,Plant,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Strength,StrengthIn,StrengthOut,Degree,DegreeIn,DegreeOut,PageRank,Hub,Authority,Katz,Multiplexity,Kcore
2020,7,F6,LEMA,406,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F6,PUPA,218.5,9.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F6,SPRU,1440,60,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A1,CETE,666,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A1,CHFU,320,10,0,None,0,0,1.04651162790698,0.0465116279069767,1,2,1,1,0.0908121777073674,3.09436022888335e-4,1.34738515703836e-6,0.00370240211232107,0.166666666666667,2
2020,8,A1,LEMA,80,5,1,Brassicogethes_sp.,3,0,1.01960784313725,0.0196078431372549,1,2,1,1,0.0717745668189627,0.468146309560722,1.63852739401841e-8,0.0492373345697659,0.166666666666667,2
2020,8,A1,PUPA,115,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A1,SPRU,1104,46,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A2,CETE,666,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A2,CHFU,300,10,1,Andrena_sp.,0,0,2.10206718346253,1.10206718346253,1,6,3,3,0.128188650033348,1.65039503360605e-4,6.2645630094523e-4,0.0112631492042876,0.166666666666667,4
2020,8,A2,CHFU,300,10,1,Black_small_fly,2,0,2.10206718346253,1.10206718346253,1,6,3,3,0.128188650033348,1.65039503360605e-4,6.2645630094523e-4,0.0112631492042876,0.166666666666667,4
2020,8,A2,CHFU,300,10,2,Ulidiidae,21,0,2.10206718346253,1.10206718346253,1,6,3,3,0.128188650033348,1.65039503360605e-4,6.2645630094523e-4,0.0112631492042876,0.166666666666667,4
2020,8,A2,LEMA,406,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A2,PUPA,480,8,1,Musca_sp.,0,0,2,1,1,2,1,1,0.0821948781891053,5.11033896385592e-8,4.02852203439921e-5,0.0163920649169401,0.166666666666667,2
2020,8,A2,SPRU,2304,96,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A3,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A3,CHFU,164,4,4,Ulidiidae,25,0,1.09302325581395,0.0930232558139535,1,2,1,1,0.118096865417124,3.09436022888324e-4,2.69477031406527e-6,0.00370240211232107,0.166666666666667,2
2020,8,A3,LEMA,290,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A3,PUPA,72,8,1,Tabanidae,0,0,2,1,1,2,1,1,0.123525674995364,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,A3,SPRU,1992,83,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A4,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A4,CHFU,120,4,3,Black_small_fly,9,0,1.18992248062015,0.189922480620155,1,4,2,2,0.115129386132514,1.06146195866577e-4,1.0493415310539e-6,0.00184721164405872,0.166666666666667,4
2020,8,A4,CHFU,120,4,1,Ulidiidae,4,0,1.18992248062015,0.189922480620155,1,4,2,2,0.115129386132514,1.06146195866577e-4,1.0493415310539e-6,0.00184721164405872,0.166666666666667,4
2020,8,A4,LEMA,464,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A4,PUPA,184,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A5,CETE,1221,11,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A5,CHFU,62,2,1,Eupeodes_corollae,0,0,2.04651162790698,1.04651162790698,1,4,2,2,0.11468139338527,2.07744130611927e-4,1.43792721334319e-6,0.00296157009798565,0.166666666666667,2
2020,8,A5,CHFU,62,2,2,Ulidiidae,21,0,2.04651162790698,1.04651162790698,1,4,2,2,0.11468139338527,2.07744130611927e-4,1.43792721334319e-6,0.00296157009798565,0.166666666666667,2
2020,8,A5,LEMA,116,2,0,None,0,0,1.03921568627451,0.0392156862745098,1,2,1,1,0.0800216436403104,0.468146309560722,3.27705478689426e-8,0.0492373345697659,0.166666666666667,2
2020,8,A5,PUPA,184,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A5,SPRU,576,24,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A6,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A6,CHFU,39,3,1,Black_small_fly,7,0,2.10206718346253,1.10206718346253,1,6,3,3,0.125587037457004,1.64962943516656e-4,1.57155786052209e-6,0.00246676398779208,0.166666666666667,4
2020,8,A6,CHFU,39,3,1,Syrphidae,0,0,2.10206718346253,1.10206718346253,1,6,3,3,0.125587037457004,1.64962943516656e-4,1.57155786052209e-6,0.00246676398779208,0.166666666666667,4
2020,8,A6,CHFU,39,3,2,Ulidiidae,15,0,2.10206718346253,1.10206718346253,1,6,3,3,0.125587037457004,1.64962943516656e-4,1.57155786052209e-6,0.00246676398779208,0.166666666666667,4
2020,8,A6,LEMA,58,1,0,None,0,0,1.01960784313725,0.0196078431372549,1,2,1,1,0.0717745668189609,0.468146309560722,1.63852739390826e-8,0.0492373345697659,0.166666666666667,2
2020,8,A6,PUPA,276,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,A6,SPRU,1008,42,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B1,CETE,1554,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B1,CHFU,36,1,2,Ulidiidae,15,0,1.04651162790698,0.0465116279069767,1,2,1,1,0.0908121777073705,3.09436022888309e-4,1.347385157037e-6,0.00370240211232107,0.166666666666667,2
2020,8,B1,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B1,PUPA,115,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B1,SPRU,2880,120,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B2,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B2,CHFU,395,5,1,Ulidiidae,15,0,1.02325581395349,0.0232558139534884,1,2,1,1,0.0771698338524929,3.09436022888309e-4,6.73692578522151e-7,0.00370240211232107,0.166666666666667,2
2020,8,B2,LEMA,290,5,0,None,0,0,1.17647058823529,0.176470588235294,1,4,2,2,0.104736864084029,0.306611428626253,3.53787768666516e-5,0.083331241833444,0.166666666666667,4
2020,8,B2,PUPA,476,14,5,Sarcophaga_sp.,3,0,1.5,0.5,1,2,1,1,0.13487668296791,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,B2,SPRU,2304,96,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B3,CHFU,32,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B3,LEMA,192,4,2,Psilothrix_viridicoerulea,8,0,1.11764705882353,0.117647058823529,1,2,1,1,0.0799956336199901,0.0643091072245505,3.53296210448597e-5,0.134472102728961,0.166666666666667,2
2020,8,B3,SPRU,768,32,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B4,CETE,333,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B4,CHFU,60,3,1,Black_small_fly,2,0,1.05555555555556,0.0555555555555556,1,2,1,1,0.0761806740909553,3.8382920192687e-5,1.25216317520505e-7,0.0012288148213046,0.166666666666667,2
2020,8,B4,LEMA,232,4,0,None,0,0,1.07843137254902,0.0784313725490196,1,2,1,1,0.096515797283003,0.468146309560722,6.55410957308536e-8,0.0492373345697659,0.166666666666667,2
2020,8,B4,PUPA,4,4,1,Andrena_sp.,0,0,1.5,0.5,1,2,1,1,0.0855016186551734,2.38824910434012e-7,0.0015689410209042,0.0925861280483904,0.166666666666667,2
2020,8,B5,CETE,444,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B5,CHFU,16,1,1,Ulidiidae,6,0,1.02325581395349,0.0232558139534884,1,2,1,1,0.0771698338524923,3.09436022888311e-4,6.73692578521458e-7,0.00370240211232107,0.166666666666667,2
2020,8,B5,LEMA,116,2,0,None,0,0,2.03921568627451,1.03921568627451,1,4,2,2,0.100467737094975,0.3142964648107,3.49726745472807e-8,0.0393620353466906,0.166666666666667,2
2020,8,B5,PUPA,462,7,1,Andrena_sp.,0,1,2.5,1.5,1,4,2,2,0.170891718480748,1.87566096673587e-7,0.0688726954443958,0.0847842434957244,0.166666666666667,2
2020,8,B5,PUPA,462,7,1,Brassicogethes_sp.,0,0,2.5,1.5,1,4,2,2,0.170891718480748,1.87566096673587e-7,0.0688726954443958,0.0847842434957244,0.166666666666667,2
2020,8,B6,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,B6,CHFU,0,4,1,Musca_sp.,5,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000489,2.20136663134392e-4,1.58782167434095e-6,0.00403343206800246,0.166666666666667,4
2020,8,B6,CHFU,0,4,1,Ulidiidae,6,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000489,2.20136663134392e-4,1.58782167434095e-6,0.00403343206800246,0.166666666666667,4
2020,8,B6,LEMA,132,4,7,Brassicogethes_sp.,15,0,1.19607843137255,0.196078431372549,1,4,2,2,0.129491099558231,0.4176666592687,1.77795074399483e-5,0.0598916805896653,0.166666666666667,4
2020,8,B6,LEMA,132,4,1,Psilothrix_viridicoerulea,8,0,1.19607843137255,0.196078431372549,1,4,2,2,0.129491099558231,0.4176666592687,1.77795074399483e-5,0.0598916805896653,0.166666666666667,4
2020,8,B6,PUPA,644,7,1,Sarcophaga_sp.,3,0,1.1,0.1,1,2,1,1,0.077797328591674,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,B6,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C1,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C1,CHFU,84,2,4,Ulidiidae,25,0,1.09302325581395,0.0930232558139535,1,2,1,1,0.118096865417124,3.09436022888306e-4,2.69477031406501e-6,0.00370240211232107,0.166666666666667,2
2020,8,C1,LEMA,171,6,2,Brassicogethes_sp.,15,0,1.09803921568627,0.0980392156862745,1,4,2,2,0.0882557154514949,0.333533908781998,1.7697581070297e-5,0.0776489239561644,0.166666666666667,4
2020,8,C1,LEMA,171,6,1,Psilothrix_viridicoerulea,4,0,1.09803921568627,0.0980392156862745,1,4,2,2,0.0882557154514949,0.333533908781998,1.7697581070297e-5,0.0776489239561644,0.166666666666667,4
2020,8,C1,PUPA,345,15,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C1,SPRU,3000,125,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C2,CHFU,228,6,2,Black_small_fly,7,0,1.18087855297158,0.180878552971576,1,4,2,2,0.129760889748928,2.01014781810069e-4,2.27151037057312e-6,0.00271296719591448,0.166666666666667,4
2020,8,C2,CHFU,228,6,3,Ulidiidae,27,0,1.18087855297158,0.180878552971576,1,4,2,2,0.129760889748928,2.01014781810069e-4,2.27151037057312e-6,0.00271296719591448,0.166666666666667,4
2020,8,C2,LEMA,232,4,0,None,0,0,1.01960784313725,0.0196078431372549,1,2,1,1,0.0717745668189641,0.468146309560722,1.63852739385724e-8,0.0492373345697659,0.166666666666667,2
2020,8,C2,PUPA,149.5,6.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C2,SPRU,864,36,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C3,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C3,CHFU,30,4,1,Fly_5_10_3,0,0,2.14651162790698,1.14651162790698,1,6,3,3,0.130322597919845,1.88167860909954e-4,2.41348427403691e-6,0.00336218033193993,0.166666666666667,4
2020,8,C3,CHFU,30,4,1,Musca_sp.,5,0,2.14651162790698,1.14651162790698,1,6,3,3,0.130322597919845,1.88167860909954e-4,2.41348427403691e-6,0.00336218033193993,0.166666666666667,4
2020,8,C3,CHFU,30,4,2,Ulidiidae,15,0,2.14651162790698,1.14651162790698,1,6,3,3,0.130322597919845,1.88167860909954e-4,2.41348427403691e-6,0.00336218033193993,0.166666666666667,4
2020,8,C3,LEMA,174,3,0,None,0,0,1.05882352941176,0.0588235294117647,1,2,1,1,0.0717615618088013,0.0643091072245505,1.76648105224356e-5,0.134472102728961,0.166666666666667,2
2020,8,C3,PUPA,69,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C4,CHFU,13,1,1,Musca_sp.,3,0,1.35,0.35,1,4,2,2,0.0994219425129653,0.00240654572749587,0.00143786362230946,0.0525808564213126,0.166666666666667,4
2020,8,C4,CHFU,13,1,1,Psilothrix_viridicoerulea,1,2,1.35,0.35,1,4,2,2,0.0994219425129653,0.00240654572749587,0.00143786362230946,0.0525808564213126,0.166666666666667,4
2020,8,C4,LEMA,58,1,0,None,0,0,2.11764705882353,1.11764705882353,1,6,3,3,0.141539845820758,0.247071662872082,1.91102060402741e-5,0.0698950151307795,0.166666666666667,4
2020,8,C5,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C5,CHFU,60,4,1,Musca_sp.,3,0,1.14651162790698,0.146511627906977,1,4,2,2,0.107345561654926,2.49903116385686e-4,2.26151425285451e-6,0.003923088749442,0.166666666666667,4
2020,8,C5,CHFU,60,4,2,Ulidiidae,15,0,1.14651162790698,0.146511627906977,1,4,2,2,0.107345561654926,2.49903116385686e-4,2.26151425285451e-6,0.003923088749442,0.166666666666667,4
2020,8,C5,LEMA,116,2,0,None,0,0,1.09803921568627,0.0980392156862745,1,4,2,2,0.0882557154514963,0.333533908781998,1.76975810702952e-5,0.0776489239561644,0.166666666666667,4
2020,8,C5,PUPA,149.5,6.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C5,SPRU,1992,83,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C6,CETE,3996,36,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C6,CHFU,62,2,1,Dilophus_sp.,0,0,2.84302325581395,1.84302325581395,1,6,3,3,0.198308422950926,0.00191244489708217,0.00460340622925735,0.0422835021590074,0.166666666666667,4
2020,8,C6,CHFU,62,2,3,Psilothrix_viridicoerulea,1,2,2.84302325581395,1.84302325581395,1,6,3,3,0.198308422950926,0.00191244489708217,0.00460340622925735,0.0422835021590074,0.166666666666667,4
2020,8,C6,CHFU,62,2,4,Ulidiidae,27,0,2.84302325581395,1.84302325581395,1,6,3,3,0.198308422950926,0.00191244489708217,0.00460340622925735,0.0422835021590074,0.166666666666667,4
2020,8,C6,LEMA,348,6,0,None,0,0,1.01960784313725,0.0196078431372549,1,2,1,1,0.0717745668189621,0.468146309560722,1.63852739427177e-8,0.0492373345697659,0.166666666666667,2
2020,8,C6,PUPA,253,11,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,C6,SPRU,1824,76,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D1,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D1,CHFU,82,2,1,Musca_sp.,0,1,2.04651162790698,1.04651162790698,1,4,2,2,0.11101814654214,2.07766634652143e-4,2.70739765231704e-5,0.0050529301215652,0.166666666666667,2
2020,8,D1,CHFU,82,2,2,Ulidiidae,6,0,2.04651162790698,1.04651162790698,1,4,2,2,0.11101814654214,2.07766634652143e-4,2.70739765231704e-5,0.0050529301215652,0.166666666666667,2
2020,8,D1,LEMA,290,5,0,None,0,0,3.26960784313725,2.26960784313725,1,8,4,4,0.204160352406569,0.044394915239992,4.23134950211975e-7,0.0105309966088729,0.166666666666667,4
2020,8,D1,PUPA,184,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D1,SPRU,2760,115,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D2,CETE,777,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D2,CHFU,126,6,1,Musca_sp.,3,0,1.1,0.1,1,2,1,1,0.0800608739451731,1.30837303380458e-4,9.14129095825963e-7,0.00436446202368385,0.166666666666667,2
2020,8,D2,LEMA,232,4,0,None,0,0,2.01960784313725,1.01960784313725,1,4,2,2,0.112034107430303,0.238091131081281,1.74866883294726e-8,0.03357577013641,0.166666666666667,2
2020,8,D2,PUPA,96,4,1,Small bee 1_8_6,4,0,1.11111111111111,0.111111111111111,1,2,1,1,0.0824458366185266,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,D3,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D3,CHFU,10,1,1,Musca_sp.,5,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000521,2.20136663134389e-4,1.58782167434042e-6,0.00403343206800246,0.166666666666667,4
2020,8,D3,CHFU,10,1,1,Ulidiidae,15,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000521,2.20136663134389e-4,1.58782167434042e-6,0.00403343206800246,0.166666666666667,4
2020,8,D3,LEMA,174,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D3,PUPA,92,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D4,CHFU,9,1,1,Ulidiidae,15,0,1.02325581395349,0.0232558139534884,1,2,1,1,0.0771698338524928,3.09436022888313e-4,6.73692578521117e-7,0.00370240211232107,0.166666666666667,2
2020,8,D4,LEMA,406,7,0,None,0,0,1.03921568627451,0.0392156862745098,1,2,1,1,0.0800216436403101,0.468146309560722,3.27705478685777e-8,0.0492373345697659,0.166666666666667,2
2020,8,D5,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D5,CHFU,112.5,5,1,Musca_sp.,5,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000502,2.20136663134382e-4,1.58782167433989e-6,0.00403343206800246,0.166666666666667,4
2020,8,D5,CHFU,112.5,5,1,Ulidiidae,6,0,1.12325581395349,0.123255813953488,1,4,2,2,0.0937032178000502,2.20136663134382e-4,1.58782167433989e-6,0.00403343206800246,0.166666666666667,4
2020,8,D5,LEMA,290,5,0,None,0,0,1.41960784313725,0.419607843137255,1,4,2,2,0.100927507128846,0.161812507704293,4.37578012044552e-7,0.0320084211308516,0.166666666666667,4
2020,8,D5,PUPA,27,9,1,Melyridae,0,0,2,1,1,2,1,1,0.123525674995364,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,D5,SPRU,360,15,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D6,CETE,1998,18,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D6,CHFU,224,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,D6,LEMA,232,4,0,None,0,0,1.40686274509804,0.406862745098039,1,6,3,3,0.131518328034376,0.344099073322819,1.78199803313312e-5,0.0562289992720753,0.166666666666667,4
2020,8,D6,PUPA,0,2,3,Sarcophaga_sp.,3,0,1.3,0.3,1,2,1,1,0.106337005779791,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,E1,CETE,1887,17,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E1,CHFU,945,14,1,Black_small_fly,7,0,1.07881136950904,0.0788113695090439,1,4,2,2,0.0898230179458321,1.73909471540498e-4,7.9890889603211e-7,0.00246560846681284,0.166666666666667,4
2020,8,E1,CHFU,945,14,1,Ulidiidae,4,0,1.07881136950904,0.0788113695090439,1,4,2,2,0.0898230179458321,1.73909471540498e-4,7.9890889603211e-7,0.00246560846681284,0.166666666666667,4
2020,8,E1,LEMA,174,3,0,None,0,0,1.07843137254902,0.0784313725490196,1,4,2,2,0.0800086386301482,0.266227708392636,1.7681195796366e-5,0.0918547186493636,0.166666666666667,4
2020,8,E1,PUPA,15,5,1,Small bee 1_8_6,4,0,1.11111111111111,0.111111111111111,1,2,1,1,0.0824458366185285,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,E1,SPRU,1776,74,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E2,CETE,333,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E2,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E2,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E2,PUPA,18,3,2,Small bee 1_8_6,4,0,1.22222222222222,0.222222222222222,1,2,1,1,0.101364183239437,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,E2,SPRU,552,23,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E3,CETE,1221,11,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E3,CHFU,288,9,0,None,0,0,1.12325581395349,0.123255813953488,1,4,2,2,0.093703217800048,2.20136663134383e-4,1.58782167434011e-6,0.00403343206800246,0.166666666666667,4
2020,8,E3,LEMA,232,4,0,None,0,0,1.72549019607843,0.725490196078431,1,4,2,2,0.10532777629455,0.0261924136163195,1.81792325564272e-5,0.0708417214789605,0.166666666666667,4
2020,8,E3,PUPA,375,5,3,Small bee 1_8_6,4,0,1.33333333333333,0.333333333333333,1,2,1,1,0.12028252986035,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,E4,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E4,CHFU,224,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E4,LEMA,174,3,0,None,0,0,1.3921568627451,0.392156862745098,1,4,2,2,0.10505182770453,0.352893248873592,3.06366838796181e-7,0.0466846336408145,0.166666666666667,4
2020,8,E4,PUPA,161,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E4,SPRU,240,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E5,CETE,1443,13,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E5,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E5,LEMA,638,11,0,None,0,0,2.45882352941176,1.45882352941176,1,6,3,3,0.142136686340973,0.0138175663626415,1.93013527968594e-5,0.040232524529202,0.166666666666667,4
2020,8,E5,PUPA,0,14,1,Sarcophaga_sp.,3,0,1.1,0.1,1,2,1,1,0.0777973285916744,0,0,9.38587347578816e-6,0.166666666666667,2
2020,8,E5,SPRU,1152,48,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E6,CETE,666,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E6,CHFU,32,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E6,LEMA,522,9,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,E6,PUPA,161,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F1,CHFU,256,8,0,None,0,0,1.16666666666667,0.166666666666667,1,2,1,1,0.101487042277634,3.83829201927089e-5,3.75648952541694e-7,0.0012288148213046,0.166666666666667,2
2020,8,F1,LEMA,58,1,0,None,0,0,1.11764705882353,0.117647058823529,1,2,1,1,0.0799956336199876,0.0643091072245505,3.53296210448624e-5,0.134472102728961,0.166666666666667,2
2020,8,F1,SPRU,1248,52,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F2,CHFU,456,6,1,Black_small_fly,7,0,1.07881136950904,0.0788113695090439,1,4,2,2,0.089823017945833,1.73909471540505e-4,7.98908896034029e-7,0.00246560846681284,0.166666666666667,4
2020,8,F2,CHFU,456,6,1,Ulidiidae,4,0,1.07881136950904,0.0788113695090439,1,4,2,2,0.089823017945833,1.73909471540505e-4,7.98908896034029e-7,0.00246560846681284,0.166666666666667,4
2020,8,F2,LEMA,232,4,0,None,0,0,1.03921568627451,0.0392156862745098,1,2,1,1,0.0800216436403094,0.468146309560722,3.27705478702509e-8,0.0492373345697659,0.166666666666667,2
2020,8,F2,SPRU,2736,114,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F3,CHFU,92,4,4,Black_small_fly,7,0,1.24547803617571,0.245478036175711,1,4,2,2,0.127782570225853,9.25935407318036e-5,1.17455784856435e-6,0.00172353227950789,0.166666666666667,4
2020,8,F3,CHFU,92,4,1,Ulidiidae,6,0,1.24547803617571,0.245478036175711,1,4,2,2,0.127782570225853,9.25935407318036e-5,1.17455784856435e-6,0.00172353227950789,0.166666666666667,4
2020,8,F3,LEMA,116,2,0,None,0,0,1.01960784313725,0.0196078431372549,1,2,1,1,0.0717745668189613,0.468146309560722,1.63852739372959e-8,0.0492373345697659,0.166666666666667,2
2020,8,F3,SPRU,1032,43,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F4,CHFU,120,4,1,Black_small_fly,7,0,1.15555555555556,0.155555555555556,1,4,2,2,0.092714058038513,8.46101117865619e-5,1.03934541333714e-6,0.00279663842249422,0.166666666666667,4
2020,8,F4,CHFU,120,4,1,Musca_sp.,3,0,1.15555555555556,0.155555555555556,1,4,2,2,0.092714058038513,8.46101117865619e-5,1.03934541333714e-6,0.00279663842249422,0.166666666666667,4
2020,8,F4,LEMA,290,5,0,None,0,0,1.5,0.5,1,2,1,1,0.0931561092504429,3.09437654649317e-5,2.54374626416779e-9,0.00274627801850661,0.166666666666667,2
2020,8,F4,SPRU,1512,63,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F5,CHFU,92,2,1,Ulidiidae,15,0,1.02325581395349,0.0232558139534884,1,2,1,1,0.077169833852491,3.09436022888323e-4,6.73692578524372e-7,0.00370240211232107,0.166666666666667,2
2020,8,F5,LEMA,464,8,0,None,0,0,3,2,1,6,3,3,0.170315712069721,0.00184193608953301,1.59048429423791e-7,0.00826154350499011,0.166666666666667,2
2020,8,F5,SPRU,816,34,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,F6,CHFU,46,2,1,Musca_sp.,5,0,1.1,0.1,1,2,1,1,0.0800608739451723,1.30837303380464e-4,9.14129095826937e-7,0.00436446202368385,0.166666666666667,2
2020,8,F6,LEMA,85,5,1,Andrena_2_10_3,2,2,3.4156862745098,2.4156862745098,1,10,5,5,0.200200635189149,0.191563536330036,4.07553524966578e-5,0.0514281957670063,0.166666666666667,4
2020,8,F6,LEMA,85,5,5,Brassicogethes_sp.,15,0,3.4156862745098,2.4156862745098,1,10,5,5,0.200200635189149,0.191563536330036,4.07553524966578e-5,0.0514281957670063,0.166666666666667,4
2020,8,F6,LEMA,85,5,2,Episyrphus_balteatus,0,1,3.4156862745098,2.4156862745098,1,10,5,5,0.200200635189149,0.191563536330036,4.07553524966578e-5,0.0514281957670063,0.166666666666667,4
2020,8,F6,LEMA,85,5,3,Lasiocampa_trifolii,0,0,3.4156862745098,2.4156862745098,1,10,5,5,0.200200635189149,0.191563536330036,4.07553524966578e-5,0.0514281957670063,0.166666666666667,4
