node_id,module,layer_id,type,species,layer_name,Plot
89,2,1,plant,F6 CHFU,CHFU,8
90,17,2,plant,F6 LEMA,LEMA,8
91,4,1,pollinator,Andrena_cinerea,CHFU,8
91,4,2,pollinator,Andrena_cinerea,LEMA,8
91,4,3,pollinator,Andrena_cinerea,ME,8
91,4,4,pollinator,Andrena_cinerea,PUPA,8
92,1,4,pollinator,Bombyliidae,PUPA,8
93,13,1,pollinator,Bruchidae,CHFU,8
94,9,1,pollinator,Calliphoridae,CHFU,8
95,10,3,pollinator,Cantharidae,ME,8
95,10,4,pollinator,Cantharidae,PUPA,8
96,2,1,pollinator,Dilophus_sp.,CHFU,8
96,2,2,pollinator,Dilophus_sp.,LEMA,8
96,2,3,pollinator,Dilophus_sp.,ME,8
96,2,4,pollinator,Dilophus_sp.,PUPA,8
97,7,1,pollinator,Diptera,CHFU,8
97,7,2,pollinator,Diptera,LEMA,8
98,9,1,pollinator,Empididae,CHFU,8
99,16,1,pollinator,Episyrphus_balteatus,CHFU,8
100,15,4,pollinator,Eristalis_sp.,PUPA,8
101,1,4,pollinator,Eucera_sp.,PUPA,8
102,9,1,pollinator,Eupeodes_corollae,CHFU,8
103,1,4,pollinator,Lasiocampa_trifolii,PUPA,8
104,13,1,pollinator,Lomatia_sp.,CHFU,8
105,19,2,pollinator,Malachius_bipustulatus,LEMA,8
106,11,2,pollinator,Meligethes_sp.,LEMA,8
106,11,4,pollinator,Meligethes_sp.,PUPA,8
107,19,2,pollinator,Mordellidae,LEMA,8
108,6,1,pollinator,Musca_sp.,CHFU,8
108,6,2,pollinator,Musca_sp.,LEMA,8
108,6,3,pollinator,Musca_sp.,ME,8
108,6,4,pollinator,Musca_sp.,PUPA,8
109,17,2,pollinator,Nemotelus_sp.,LEMA,8
110,14,1,pollinator,Odontomyia_sp.,CHFU,8
110,14,2,pollinator,Odontomyia_sp.,LEMA,8
111,12,2,pollinator,Oedemeridae,LEMA,8
112,5,2,pollinator,Psilothrix_viridicoerulea,LEMA,8
112,5,4,pollinator,Psilothrix_viridicoerulea,PUPA,8
113,18,1,pollinator,Scaeva_sp.,CHFU,8
114,3,1,pollinator,Sphaerophoria_scripta,CHFU,8
114,3,2,pollinator,Sphaerophoria_scripta,LEMA,8
114,3,3,pollinator,Sphaerophoria_scripta,ME,8
115,8,4,pollinator,Thymelicus_sp.,PUPA,8
