layer_from,node_from,layer_to,node_to,weight,Plot
CHFU,Small_flies,CHFU,B2 CHFU,0.029411764705882353,9
CHFU,Small_beetles,CHFU,B3 CHFU,1,9
CHFU,Hoverflies,CHFU,C1 CHFU,0.1,9
CHFU,Hoverflies,CHFU,C3 CHFU,0.2,9
CHFU,Hoverflies,CHFU,C5 CHFU,0.1,9
CHFU,Hoverflies,CHFU,C6 CHFU,0.1,9
CHFU,Small_flies,CHFU,C6 CHFU,0.029411764705882353,9
CHFU,Hoverflies,CHFU,D2 CHFU,0.1,9
CHFU,Hoverflies,CHFU,D3 CHFU,0.1,9
CHFU,Hoverflies,CHFU,D4 CHFU,0.1,9
CHFU,Small_flies,CHFU,D4 CHFU,0.11764705882352941,9
CHFU,House_flies,CHFU,E1 CHFU,0.3333333333333333,9
CHFU,Small_flies,CHFU,E1 CHFU,0.11764705882352941,9
CHFU,Flower_beetles,CHFU,E3 CHFU,1,9
CHFU,Small_flies,CHFU,E3 CHFU,0.029411764705882353,9
CHFU,House_flies,CHFU,E4 CHFU,0.3333333333333333,9
CHFU,Hoverflies,CHFU,E4 CHFU,0.1,9
CHFU,Small_flies,CHFU,E4 CHFU,0.029411764705882353,9
CHFU,Bees,CHFU,E5 CHFU,1,9
CHFU,Small_flies,CHFU,F1 CHFU,0.14705882352941177,9
CHFU,Small_flies,CHFU,F4 CHFU,0.08823529411764706,9
CHFU,Small_flies,CHFU,F5 CHFU,0.058823529411764705,9
CHFU,Small_flies,CHFU,F6 CHFU,0.14705882352941177,9
LEMA,Flower_beetles,LEMA,A3 LEMA,0.03333333333333333,9
LEMA,Flower_beetles,LEMA,A5 LEMA,0.016666666666666666,9
LEMA,Small_flies,LEMA,A5 LEMA,0.16666666666666666,9
LEMA,Flower_beetles,LEMA,B2 LEMA,0.016666666666666666,9
LEMA,Flower_beetles,LEMA,B4 LEMA,0.05,9
LEMA,Hoverflies,LEMA,B4 LEMA,0.1111111111111111,9
LEMA,Flower_beetles,LEMA,B5 LEMA,0.11666666666666667,9
LEMA,Small_flies,LEMA,B5 LEMA,0.16666666666666666,9
LEMA,Flower_beetles,LEMA,B6 LEMA,0.06666666666666667,9
LEMA,Small_flies,LEMA,C3 LEMA,0.16666666666666666,9
LEMA,Flower_beetles,LEMA,C4 LEMA,0.05,9
LEMA,Hoverflies,LEMA,C4 LEMA,0.1111111111111111,9
LEMA,Flower_beetles,LEMA,C5 LEMA,0.05,9
LEMA,Hoverflies,LEMA,C5 LEMA,0.1111111111111111,9
LEMA,Small_beetles,LEMA,C5 LEMA,0.2,9
LEMA,Flower_beetles,LEMA,D2 LEMA,0.05,9
LEMA,Hoverflies,LEMA,D2 LEMA,0.1111111111111111,9
LEMA,Flower_beetles,LEMA,D3 LEMA,0.05,9
LEMA,Small_flies,LEMA,D5 LEMA,0.08333333333333333,9
LEMA,Flower_beetles,LEMA,D6 LEMA,0.016666666666666666,9
LEMA,Flower_beetles,LEMA,E1 LEMA,0.03333333333333333,9
LEMA,Flower_beetles,LEMA,E2 LEMA,0.016666666666666666,9
LEMA,Hoverflies,LEMA,E2 LEMA,0.1111111111111111,9
LEMA,Small_beetles,LEMA,E2 LEMA,0.2,9
LEMA,Flower_beetles,LEMA,E3 LEMA,0.11666666666666667,9
LEMA,Hoverflies,LEMA,E3 LEMA,0.4444444444444444,9
LEMA,Small_flies,LEMA,E3 LEMA,0.16666666666666666,9
LEMA,Bees,LEMA,E4 LEMA,1,9
LEMA,Flower_beetles,LEMA,E5 LEMA,0.08333333333333333,9
LEMA,Flower_beetles,LEMA,E6 LEMA,0.03333333333333333,9
LEMA,Small_flies,LEMA,F1 LEMA,0.25,9
LEMA,Flower_beetles,LEMA,F2 LEMA,0.08333333333333333,9
LEMA,Flower_beetles,LEMA,F5 LEMA,0.06666666666666667,9
LEMA,Small_beetles,LEMA,F5 LEMA,0.2,9
LEMA,Flower_beetles,LEMA,F6 LEMA,0.05,9
LEMA,Small_beetles,LEMA,F6 LEMA,0.4,9
ME,Flower_beetles,ME,D5 ME,1,9
ME,House_flies,ME,D5 ME,0.4,9
ME,Small_flies,ME,D6 ME,1,9
ME,House_flies,ME,E3 ME,0.2,9
ME,House_flies,ME,E6 ME,0.2,9
ME,House_flies,ME,F4 ME,0.2,9
CHFU,Bees,LEMA,Bees,0.7142857142857143,9
LEMA,Bees,CHFU,Bees,0.5,9
CHFU,Flower_beetles,LEMA,Flower_beetles,0.7142857142857143,9
LEMA,Flower_beetles,CHFU,Flower_beetles,0.5,9
CHFU,Flower_beetles,ME,Flower_beetles,0,9
ME,Flower_beetles,CHFU,Flower_beetles,0,9
LEMA,Flower_beetles,ME,Flower_beetles,0.2,9
ME,Flower_beetles,LEMA,Flower_beetles,1,9
CHFU,House_flies,ME,House_flies,0,9
ME,House_flies,CHFU,House_flies,0,9
CHFU,Hoverflies,LEMA,Hoverflies,0.7142857142857143,9
LEMA,Hoverflies,CHFU,Hoverflies,0.5,9
CHFU,Small_beetles,LEMA,Small_beetles,0.7142857142857143,9
LEMA,Small_beetles,CHFU,Small_beetles,0.5,9
CHFU,Small_flies,LEMA,Small_flies,0.7142857142857143,9
LEMA,Small_flies,CHFU,Small_flies,0.5,9
CHFU,Small_flies,ME,Small_flies,0,9
ME,Small_flies,CHFU,Small_flies,0,9
LEMA,Small_flies,ME,Small_flies,0.2,9
ME,Small_flies,LEMA,Small_flies,1,9
